uf	municipio	total	quantidade	percentual
PI	WALL FERRAZ	150	3	2.00
PR	ABATIA	163	0	0.00
PR	ADRIANOPOLIS	100	3	3.00
PR	AGUDOS DO SUL	130	1	0.77
PR	ALMIRANTE TAMANDARE	2666	32	1.20
PR	ALTAMIRA DO PARANA	82	2	2.44
PR	ALTO PARAISO	33	1	3.03
PR	ALTO PARANA	163	4	2.45
PR	ALTO PIQUIRI	292	4	1.37
PR	ALTONIA	381	4	1.05
PR	ALVORADA DO SUL	196	5	2.55
PR	AMAPORA	32	0	0.00
PR	AMPERE	592	10	1.69
PR	ANAHY	75	2	2.67
PR	ANDIRA	583	7	1.20
PR	ANGULO	48	1	2.08
PR	ANONINA	1	0	0.00
PR	ANTNINA	1	0	0.00
PR	ANTONINA	224	0	0.00
PR	ANTONIO OLINTO	133	0	0.00
PR	APUCARANA	2776	79	2.85
PR	ARAPONGAS	1715	49	2.86
PR	ARAPOTI	527	5	0.95
PR	ARAPUA	52	1	1.92
PR	ARARUNA	328	4	1.22
PR	ARAUCARIA	3423	44	1.29
PR	ARIRANHA DO IVAI	22	0	0.00
PR	ASRGA	1	0	0.00
PR	ASSAI	448	59	13.17
PR	ASSIS CHATEAUBRIAND	1015	30	2.96
PR	ASTORGA	490	11	2.24
PR	ATALAIA	82	1	1.22
PR	BALSA NOVA	297	5	1.68
PR	BANDEIRANTES	794	22	2.77
PR	BARBOSA FERRAZ	235	2	0.85
PR	BARRA DO JACARE	90	0	0.00
PR	BARRACAO	284	3	1.06
PR	BELA VISTA DA CAROBA	107	0	0.00
PR	BELA VISTA DO PARAISO	336	6	1.79
PR	BITURUNA	232	1	0.43
PR	BOA ESPERANCA	109	0	0.00
PR	BOA ESPERANCA DO IGUACU	69	1	1.45
PR	BOA VENTURA DE SAO ROQUE	122	0	0.00
PR	BOA VISTA DA APARECIDA	153	2	1.31
PR	BOCAIUVA DO SUL	277	1	0.36
PR	BOM JESUS DO SUL	79	1	1.27
PR	BOM SUCESSO	87	1	1.15
PR	BOM SUCESSO DO SUL	126	0	0.00
PR	BORRAZOPOLIS	162	3	1.85
PR	BRAGANEY	198	1	0.51
PR	BRASILANDIA DO SUL	94	1	1.06
PR	CAFEARA	40	0	0.00
PR	CAFELANDIA	271	8	2.95
PR	CAFEZAL DO SUL	91	0	0.00
PR	CALIFORNIA	136	0	0.00
PR	CAMBARA	398	7	1.76
PR	CAMBE	2499	47	1.88
PR	CAMBIRA	86	1	1.16
PR	CAMPINA DA LAGOA	224	2	0.89
PR	CAMPINA DO SIMAO	42	0	0.00
PR	CAMPINA GRANDE DO SUL	1164	10	0.86
PR	CAMPO BONITO	109	0	0.00
PR	CAMPO DO TENENTE	112	0	0.00
PR	CAMPO LARGO	3319	33	0.99
PR	CAMPO MAGRO	698	9	1.29
PR	CAMPO MOURAO	2385	39	1.64
PR	CANDIDO DE ABREU	213	5	2.35
PR	CANDOI	238	5	2.10
PR	CANTAGALO	306	7	2.29
PR	CAPANEMA	512	6	1.17
PR	CAPITAO LEONIDAS MARQUES	421	1	0.24
PR	CARAMBEI	544	5	0.92
PR	CARLOPOLIS	193	9	4.66
PR	CASCAVEL	8781	163	1.86
PR	CASTRO	1509	21	1.39
PR	CATANDUVAS	146	3	2.05
PR	CENTENARIO DO SUL	207	2	0.97
PR	CERRO AZUL	160	1	0.63
PR	CEU AZUL	258	2	0.78
PR	CHOPINZINHO	517	8	1.55
PR	CIANORTE	1467	25	1.70
PR	CIDADE GAUCHA	192	2	1.04
PR	CLEVELANDIA	516	1	0.19
PR	COLOMBO	6873	101	1.47
PR	COLORADO	385	8	2.08
PR	CONGONHINHAS	167	5	2.99
PR	CONSELHEIRO MAIRINCK	70	0	0.00
PR	CONTENDA	295	2	0.68
PR	CORBELIA	353	4	1.13
PR	CORNELIO PROCOPIO	1623	45	2.77
PR	CORONEL DOMINGOS SOARES	206	2	0.97
PR	CORONEL VIVIDA	672	7	1.04
PR	CORUMBATAI DO SUL	74	1	1.35
PR	CRITIBA	1	0	0.00
PR	CRUZ MACHADO	190	0	0.00
PR	CRUZEIRO DO IGUACU	123	1	0.81
PR	CRUZEIRO DO OESTE	375	7	1.87
PR	CRUZEIRO DO SUL	92	2	2.17
PR	CRUZMALTINA	47	0	0.00
PR	CUITIBA	1	1	100.00
PR	CURIIBA	1	0	0.00
PR	CURITIBA	64903	1307	2.01
PR	CURIUVA	275	0	0.00
PR	DIAMANTE D OESTE	132	1	0.76
PR	DIAMANTE DO NORTE	122	5	4.10
PR	DIAMANTE DO SUL	77	1	1.30
PR	DOIS VIZINHOS	1607	26	1.62
PR	DOURADINA	136	4	2.94
PR	DOUTOR CAMARGO	86	1	1.16
PR	DOUTOR ULYSSES	32	0	0.00
PR	ENEAS MARQUES	136	0	0.00
PR	ENGENHEIRO BELTRAO	215	3	1.40
PR	ENTRE RIOS DO OESTE	107	1	0.93
PR	ESPERANCA NOVA	48	0	0.00
PR	ESPIGAO ALTO DO IGUACU	99	0	0.00
PR	FAROL	41	1	2.44
PR	FAXINAL	281	5	1.78
PR	FAZENDA RIO GRANDE	2763	30	1.09
PR	FENIX	71	1	1.41
PR	FERNANDES PINHEIRO	47	0	0.00
PR	FIGUEIRA	141	3	2.13
PR	FLOR DA SERRA DO SUL	141	5	3.55
PR	FLORAI	85	1	1.18
PR	FLORESTA	97	3	3.09
PR	FLORESTOPOLIS	218	2	0.92
PR	FLORIDA	39	0	0.00
PR	FORMOSA DO OESTE	128	0	0.00
PR	FOZ DO IGUACU	7627	216	2.83
PR	FOZ DO JORDAO	122	2	1.64
PR	FRANCISCO ALVES	177	0	0.00
PR	FRANCISCO BELTRAO	3013	45	1.49
PR	GENERAL CARNEIRO	150	0	0.00
PR	GODOY MOREIRA	66	0	0.00
PR	GOIOERE	472	10	2.12
PR	GOIOXIM	111	2	1.80
PR	GRANDES RIOS	125	0	0.00
PR	GUAIRA	847	19	2.24
PR	GUAIRACA	53	0	0.00
PR	GUAMIRANGA	152	0	0.00
PR	GUAPIRAMA	99	0	0.00
PR	GUAPOREMA	31	0	0.00
PR	GUARACI	87	0	0.00
PR	GUARANIACU	315	1	0.32
PR	GUARAPUAVA	4058	46	1.13
PR	GUARAQUECABA	53	0	0.00
PR	GUARATUBA	605	4	0.66
PR	HONORIO SERPA	212	0	0.00
PR	IBAITI	440	7	1.59
PR	IBEMA	217	3	1.38
PR	IBIPORA	1266	41	3.24
PR	ICARAIMA	223	2	0.90
PR	IGUARACU	60	0	0.00
PR	IGUATU	53	1	1.89
PR	IMBAU	93	1	1.08
PR	IMBITUVA	369	2	0.54
PR	INACIO MARTINS	194	2	1.03
PR	INAJA	57	1	1.75
PR	INDIANOPOLIS	53	0	0.00
PR	IPIRANGA	193	4	2.07
PR	IPORA	548	4	0.73
PR	IRACEMA DO OESTE	34	0	0.00
PR	IRATI	1036	10	0.97
PR	IRETAMA	234	2	0.85
PR	ITAGUAJE	91	4	4.40
PR	ITAIPULANDIA	238	1	0.42
PR	ITAMBARACA	170	6	3.53
PR	ITAMBE	99	3	3.03
PR	ITAPEJARA D OESTE	355	3	0.85
PR	ITAPERUCU	297	5	1.68
PR	ITAUNA DO SUL	71	2	2.82
PR	IVAI	220	1	0.45
PR	IVAIPORA	467	7	1.50
PR	IVATE	166	4	2.41
PR	IVATUBA	165	5	3.03
PR	JABOTI	59	2	3.39
PR	JACAREZINHO	698	9	1.29
PR	JAGUAPITA	313	3	0.96
PR	JAGUARIAIVA	631	2	0.32
PR	JANDAIA DO SUL	391	4	1.02
PR	JANIOPOLIS	127	5	3.94
PR	JAPIRA	67	1	1.49
PR	JAPURA	141	0	0.00
PR	JARDIM ALEGRE	172	1	0.58
PR	JARDIM OLINDA	44	1	2.27
PR	JATAIZINHO	173	7	4.05
PR	JESUITAS	200	2	1.00
PR	JOAQUIM TAVORA	125	4	3.20
PR	JUNDIAI DO SUL	62	0	0.00
PR	JURANDA	149	5	3.36
PR	JUSSARA	82	2	2.44
PR	KALORE	95	0	0.00
PR	LAPA	1020	10	0.98
PR	LARANJAL	60	1	1.67
PR	LARANJEIRAS DO SUL	1272	8	0.63
PR	LEOPOLIS	81	1	1.23
PR	LIDIANOPOLIS	57	1	1.75
PR	LINDOESTE	82	3	3.66
PR	LOANDA	398	6	1.51
PR	LOBATO	62	1	1.61
PR	LONDRINA	14672	634	4.32
PR	LUIZIANA	101	0	0.00
PR	LUNARDELLI	49	1	2.04
PR	LUPIONOPOLIS	91	0	0.00
PR	MALLET	181	0	0.00
PR	MAMBORE	233	2	0.86
PR	MANDAGUACU	250	4	1.60
PR	MANDAGUARI	536	15	2.80
PR	MANDIRITUBA	412	7	1.70
PR	MANFRINOPOLIS	65	0	0.00
PR	MANGUEIRINHA	441	3	0.68
PR	MANOEL RIBAS	136	1	0.74
PR	MARECHAL CANDIDO RONDON	1386	11	0.79
PR	MARIA HELENA	74	1	1.35
PR	MARIALVA	475	15	3.16
PR	MARILANDIA DO SUL	119	5	4.20
PR	MARILENA	125	1	0.80
PR	MARILUZ	162	3	1.85
PR	MARINGA	8762	451	5.15
PR	MARIOPOLIS	193	2	1.04
PR	MARIPA	120	0	0.00
PR	MARMELEIRO	414	4	0.97
PR	MARQUINHO	81	0	0.00
PR	MARUMBI	87	1	1.15
PR	MATELANDIA	446	7	1.57
PR	MATINHOS	853	9	1.06
PR	MATO RICO	47	3	6.38
PR	MAUA DA SERRA	141	6	4.26
PR	MEDIANEIRA	1962	27	1.38
PR	MERCEDES	92	0	0.00
PR	MIRADOR	33	1	3.03
PR	MIRASELVA	52	0	0.00
PR	MISSAL	289	5	1.73
PR	MOREIRA SALES	228	3	1.32
PR	MORRETES	150	2	1.33
PR	MUNHOZ DE MELO	103	0	0.00
PR	NOSSA SENHORA DAS GRACAS	64	0	0.00
PR	NOVA ALIANCA DO IVAI	11	0	0.00
PR	NOVA AMERICA DA COLINA	83	3	3.61
PR	NOVA AURORA	259	7	2.70
PR	NOVA CANTU	142	0	0.00
PR	NOVA ESPERANCA	589	21	3.57
PR	NOVA ESPERANCA DO SUDOESTE	206	3	1.46
PR	NOVA FATIMA	238	3	1.26
PR	NOVA LARANJEIRAS	298	1	0.34
PR	NOVA LONDRINA	278	5	1.80
PR	NOVA OLIMPIA	143	2	1.40
PR	NOVA PRATA DO IGUACU	356	3	0.84
PR	NOVA SANTA BARBARA	75	4	5.33
PR	NOVA SANTA ROSA	188	4	2.13
PR	NOVA TEBAS	163	0	0.00
PR	NOVO ITACOLOMI	130	0	0.00
PR	ORTIGUEIRA	347	1	0.29
PR	OURIZONA	22	0	0.00
PR	OURO VERDE DO OESTE	144	1	0.69
PR	PAICANDU	529	5	0.95
PR	PALMAS	1852	17	0.92
PR	PALMEIRA	868	2	0.23
PR	PALMITAL	290	2	0.69
PR	PALOTINA	815	7	0.86
PR	PARAISO DO NORTE	236	4	1.69
PR	PARANACITY	199	2	1.01
PR	PARANAGUA	2326	38	1.63
PR	PARANAPOEMA	90	4	4.44
PR	PARANAVAI	1716	54	3.15
PR	PATO BRAGADO	110	0	0.00
PR	PATO BRANCO	3534	43	1.22
PR	PAULA FREITAS	65	0	0.00
PR	PAULO FRONTIN	103	0	0.00
PR	PEABIRU	236	5	2.12
PR	PEROBAL	103	1	0.97
PR	PEROLA	200	5	2.50
PR	PEROLA D OESTE	221	1	0.45
PR	PIEN	151	0	0.00
PR	PINHAIS	4475	76	1.70
PR	PINHAL DE SAO BENTO	60	0	0.00
PR	PINHALAO	94	1	1.06
PR	PINHAO	622	9	1.45
PR	PIRAI DO SUL	457	4	0.88
PR	PIRAQUARA	2444	36	1.47
PR	PITANGA	719	7	0.97
PR	PITANGUEIRAS	35	1	2.86
PR	PLANALTINA DO PARANA	49	0	0.00
PR	PLANALTO	396	3	0.76
PR	PNHAIS	1	0	0.00
PR	PONTA GROSSA	10078	112	1.11
PR	PONTAL DO PARANA	381	2	0.52
PR	PORECATU	279	3	1.08
PR	PORTO AMAZONAS	129	1	0.78
PR	PORTO BARREIRO	112	0	0.00
PR	PORTO RICO	35	2	5.71
PR	PORTO VITORIA	49	0	0.00
PR	PRADO FERREIRA	56	1	1.79
PR	PRANCHITA	179	0	0.00
PR	PRESIDENTE CASTELO BRANCO	59	0	0.00
PR	PRIMEIRO DE MAIO	156	4	2.56
PR	PRUDENTOPOLIS	1153	5	0.43
PR	QUARTO CENTENARIO	82	0	0.00
PR	QUATIGUA	95	1	1.05
PR	QUATRO BARRAS	545	10	1.83
PR	QUATRO PONTES	101	2	1.98
PR	QUEDAS DO IGUACU	718	7	0.97
PR	QUERENCIA DO NORTE	209	3	1.44
PR	QUINTA DO SOL	124	4	3.23
PR	QUITANDINHA	179	4	2.23
PR	RAMILANDIA	113	1	0.88
PR	RANCHO ALEGRE	89	2	2.25
PR	RANCHO ALEGRE D OESTE	62	0	0.00
PR	REALEZA	840	7	0.83
PR	REBOUCAS	194	1	0.52
PR	RENASCENCA	260	2	0.77
PR	RESERVA	258	5	1.94
PR	RESERVA DO IGUACU	105	3	2.86
PR	RIBEIRAO CLARO	133	0	0.00
PR	RIBEIRAO DO PINHAL	216	3	1.39
PR	RIO AZUL	170	1	0.59
PR	RIO BOM	59	2	3.39
PR	RIO BONITO DO IGUACU	418	1	0.24
PR	RIO BRANCO DO IVAI	36	0	0.00
PR	RIO BRANCO DO SUL	503	3	0.60
PR	RIO NEGRO	488	6	1.23
PR	ROLANDIA	1100	30	2.73
PR	RONCADOR	139	0	0.00
PR	RONDON	135	1	0.74
PR	ROSARIO DO IVAI	144	2	1.39
PR	SABAUDIA	80	1	1.25
PR	SALGADO FILHO	126	0	0.00
PR	SALTO DO ITARARE	69	0	0.00
PR	SALTO DO LONTRA	362	7	1.93
PR	SANTA AMELIA	89	2	2.25
PR	SANTA CECILIA DO PAVAO	85	5	5.88
PR	SANTA CRUZ DE MONTE CASTELO	127	2	1.57
PR	SANTA FE	196	3	1.53
PR	SANTA HELENA	771	7	0.91
PR	SANTA INES	65	0	0.00
PR	SANTA ISABEL DO IVAI	129	4	3.10
PR	SANTA IZABEL DO OESTE	395	1	0.25
PR	SANTA LUCIA	55	0	0.00
PR	SANTA MARIA DO OESTE	184	1	0.54
PR	SANTA MARIANA	237	4	1.69
PR	SANTA MONICA	41	0	0.00
PR	SANTA TEREZA DO OESTE	203	6	2.96
PR	SANTA TEREZINHA DE ITAIPU	661	8	1.21
PR	SANTANA DO ITARARE	129	3	2.33
PR	SANTO ANTONIO DA PLATINA	751	9	1.20
PR	SANTO ANTONIO DO CAIUA	49	0	0.00
PR	SANTO ANTONIO DO PARAISO	62	1	1.61
PR	SANTO ANTONIO DO SUDOESTE	581	10	1.72
PR	SANTO INACIO	70	2	2.86
PR	SAO CARLOS DO IVAI	60	0	0.00
PR	SAO JERONIMO DA SERRA	137	2	1.46
PR	SAO JOAO	391	4	1.02
PR	SAO JOAO DO CAIUA	78	0	0.00
PR	SAO JOAO DO IVAI	218	6	2.75
PR	SAO JOAO DO TRIUNFO	157	0	0.00
PR	SAO JORGE D OESTE	326	0	0.00
PR	SAO JORGE DO IVAI	73	4	5.48
PR	SAO JORGE DO PATROCINIO	113	3	2.65
PR	SAO JOSE DA BOA VISTA	90	0	0.00
PR	SAO JOSE DAS PALMEIRAS	132	2	1.52
PR	SAO JOSE DOS PINHAIS	8566	131	1.53
PR	SAO MANOEL DO PARANA	21	0	0.00
PR	SAO MATEUS DO SUL	547	2	0.37
PR	SAO MIGUEL DO IGUACU	780	10	1.28
PR	SAO PEDRO DO IGUACU	147	1	0.68
PR	SAO PEDRO DO IVAI	143	1	0.70
PR	SAO PEDRO DO PARANA	18	0	0.00
PR	SAO SEBASTIAO DA AMOREIRA	187	9	4.81
PR	SAO TOME	84	0	0.00
PR	SAPOPEMA	161	1	0.62
PR	SARANDI	1250	25	2.00
PR	SAUDADE DO IGUACU	106	0	0.00
PR	SENGES	252	3	1.19
PR	SERRANOPOLIS DO IGUACU	165	1	0.61
PR	SERTANEJA	153	9	5.88
PR	SERTANOPOLIS	429	2	0.47
PR	SIQUEIRA CAMPOS	269	3	1.12
PR	SULINA	79	1	1.27
PR	TAMARANA	135	3	2.22
PR	TAMBOARA	65	1	1.54
PR	TAPEJARA	230	4	1.74
PR	TAPIRA	121	3	2.48
PR	TEIXEIRA SOARES	152	0	0.00
PR	TELEMACO BORBA	1513	25	1.65
PR	TERRA BOA	337	6	1.78
PR	TERRA RICA	158	0	0.00
PR	TERRA ROXA	467	13	2.78
PR	TIBAGI	309	0	0.00
PR	TIJUCAS DO SUL	288	1	0.35
PR	TOLEDO	4374	79	1.81
PR	TOMAZINA	95	0	0.00
PR	TRES BARAS DO PARANA	1	0	0.00
PR	TRES BARRAS DO PARANA	208	2	0.96
PR	TUNAS DO PARANA	54	0	0.00
PR	TUNEIRAS DO OESTE	234	3	1.28
PR	TUPASSI	198	1	0.51
PR	TURVO	255	0	0.00
PR	UBIRATA	518	19	3.67
PR	UMUARAMA	2241	70	3.12
PR	UNIAO DA VITORIA	822	3	0.36
PR	UNIFLOR	40	1	2.50
PR	URAI	277	23	8.30
PR	VENTANIA	133	0	0.00
PR	VERA CRUZ DO OESTE	295	7	2.37
PR	VERE	343	3	0.87
PR	VIRMOND	117	4	3.42
PR	VITORINO	231	2	0.87
PR	WENCESLAU BRAZ	362	14	3.87
PR	XAMBRE	88	0	0.00
RJ	ANGRA DOS REIS	3075	56	1.82
RJ	APERIBE	274	3	1.09
RJ	ARARUAMA	3243	69	2.13
RJ	AREAL	238	1	0.42
RJ	ARMACAO DOS BUZIOS	685	18	2.63
RJ	ARRAIAL DO CABO	572	5	0.87
RJ	BARRA DO PIRAI	1834	33	1.80
RJ	BARRA MANSA	4863	56	1.15
RJ	BELFORD ROXO	10975	236	2.15
RJ	BOM JARDIM	438	7	1.60
RJ	BOM JESUS DO ITABAPOANA	1044	19	1.82
RJ	CABO FRIO	3739	91	2.43
RJ	CACHOEIRAS DE MACACU	1295	32	2.47
RJ	CAMBUCI	370	5	1.35
RJ	CAMPOS DOS GOYTACAZES	8552	147	1.72
RJ	CAMPOS DOS GYTACAZES	1	0	0.00
RJ	CANTAGALO	322	1	0.31
RJ	CARAPEBUS	98	4	4.08
RJ	CARDOSO MOREIRA	147	7	4.76
RJ	CARMO	360	7	1.94
RJ	CASIMIRO DE ABREU	856	24	2.80
RJ	COMENDADOR LEVY GASPARIAN	232	6	2.59
RJ	CONCEICAO DE MACABU	366	12	3.28
RJ	CORDEIRO	403	4	0.99
RJ	DUAS BARRAS	194	1	0.52
RJ	DUQUE DE CAXIAS	20207	571	2.83
RJ	ENGENHEIRO PAULO DE FRONTIN	308	6	1.95
RJ	GUAPIMIRIM	1103	23	2.09
RJ	IGUABA GRANDE	618	10	1.62
RJ	ITABORAI	5159	82	1.59
RJ	ITAGUAI	2946	76	2.58
RJ	ITALVA	283	5	1.77
RJ	ITAOCARA	622	3	0.48
RJ	ITAPERUNA	2066	52	2.52
RJ	ITATIAIA	609	14	2.30
RJ	JAPERI	2143	68	3.17
RJ	LAJE DO MURIAE	209	7	3.35
RJ	MACAE	4398	106	2.41
RJ	MACUCO	112	3	2.68
RJ	MAGE	4717	109	2.31
RJ	MANGARATBA	1	0	0.00
RJ	MANGARATIBA	695	12	1.73
RJ	MARICA	3052	45	1.47
RJ	MCAE	1	0	0.00
RJ	MENDES	467	9	1.93
RJ	MESQUITA	5037	81	1.61
RJ	MIGUEL PEREIRA	741	7	0.94
RJ	MIRACEMA	1011	10	0.99
RJ	NATIVIDADE	315	1	0.32
RJ	NILOPOLIS	4906	93	1.90
RJ	NITEROI	16356	217	1.33
RJ	NOVA FRIBURGO	3710	39	1.05
RJ	NOVA GUACU	1	0	0.00
RJ	NOVA IGUACU	23275	480	2.06
RJ	PARACAMBI	1381	34	2.46
RJ	PARAIBA DO SUL	1081	4	0.37
RJ	PARATY	596	16	2.68
RJ	PATY DO ALFERES	690	6	0.87
RJ	PEROPOLIS	1	0	0.00
RJ	PETROPOLIS	6512	82	1.26
RJ	PINHEIRAL	468	12	2.56
RJ	PIRAI	534	6	1.12
RJ	PORCIUNCULA	421	6	1.43
RJ	PORTO REAL	359	9	2.51
RJ	QUATIS	323	5	1.55
RJ	QUEIMADOS	3890	94	2.42
RJ	QUISSAMA	183	7	3.83
RJ	RESENDE	3134	57	1.82
RJ	RIO BONITO	1357	26	1.92
RJ	RIO CLARO	231	4	1.73
RJ	RIO D JANEIRO	1	0	0.00
RJ	RIO DAS FLORES	159	3	1.89
RJ	RIO DAS OSTRAS	3144	69	2.19
RJ	RIO DE ANEIRO	1	0	0.00
RJ	RIO DE JANEIR	2	0	0.00
RJ	RIO DE JANEIRO	170696	2877	1.69
RJ	RIO DE JANERO	1	0	0.00
RJ	RIO DE JANIRO	1	0	0.00
RJ	RIO DEJANEIRO	1	1	100.00
RJ	RIODE JANEIRO	1	0	0.00
RJ	RO DE JANEIRO	1	0	0.00
RJ	SAGONCALO	1	0	0.00
RJ	SANTA MARIA MADALENA	115	0	0.00
RJ	SANTO ANTONIO DE PADUA	1303	21	1.61
RJ	SAO FIDELIS	995	6	0.60
RJ	SAO FRANCISCO DE ITABAPOANA	631	12	1.90
RJ	SAO GONCALO	24465	416	1.70
RJ	SAO JOAO DA BARRA	422	7	1.66
RJ	SAO JOAO DE MERITI	12021	270	2.25
RJ	SAO JOSE DE UBA	154	0	0.00
RJ	SAO JOSE DO VALE DO RIO PRETO	312	1	0.32
RJ	SAO PEDRO DA ADEIA	1	0	0.00
RJ	SAO PEDRO DA ALDEIA	1946	47	2.42
RJ	SAO SEBASTIAO DO ALTO	153	1	0.65
RJ	SAPUCAIA	256	5	1.95
RJ	SAQUAREMA	1708	38	2.22
RJ	SEROPEDICA	1927	51	2.65
RJ	SILVA JARDIM	347	11	3.17
RJ	SUMIDOURO	234	1	0.43
RJ	TANGUA	547	12	2.19
RJ	TERESOPOLIS	3693	32	0.87
RJ	TRAJANO DE MORAES	183	2	1.09
RJ	TRES RIOS	2557	52	2.03
RJ	VALENCA	1896	19	1.00
RJ	VARRE-SAI	183	4	2.19
RJ	VASSOURAS	737	9	1.22
RJ	VOLTA REDOND	1	0	0.00
RJ	VOLTA REDONDA	7599	144	1.89
RN	ACARI	492	4	0.81
RN	ACU	2096	77	3.67
RN	AFONSO BEZERRA	327	5	1.53
RN	AGUA NOVA	124	1	0.81
RN	ALEXANDRIA	436	6	1.38
RN	ALMINO AFONSO	255	6	2.35
RN	ALTO DO RODRIGUES	413	11	2.66
RN	ANGICOS	743	15	2.02
RN	ANTONIO MARTINS	231	1	0.43
RN	APODI	2233	36	1.61
RN	AREIA BRANCA	1167	38	3.26
RN	ARES	428	2	0.47
RN	AUGUSTO SEVERO	389	9	2.31
RN	BAIA FORMOSA	249	9	3.61
RN	BARAUNA	634	21	3.31
RN	BARCELONA	123	3	2.44
RN	BENTO FERNANDES	176	1	0.57
RN	BODO	53	0	0.00
RN	BOM JESUS	298	10	3.36
RN	BREJINHO	318	7	2.20
RN	CAICARA DO NORTE	80	6	7.50
RN	CAICARA DO RIO DO VENTO	94	3	3.19
RN	CAICO	3720	49	1.32
RN	CAMPO REDONDO	372	4	1.08
RN	CANGUARETAMA	937	18	1.92
RN	CARAUBAS	1213	28	2.31
RN	CARNAUBA DOS DANTAS	266	2	0.75
RN	CARNAUBAIS	214	8	3.74
RN	CEARA-MIRIM	1832	59	3.22
RN	CERRO CORA	263	4	1.52
RN	CORONEL EZEQUIEL	116	3	2.59
RN	CORONEL JOAO PESSOA	195	4	2.05
RN	CRUZETA	232	5	2.16
RN	CURRAIS NOVOS	1931	22	1.14
RN	DOUTOR SEVERIANO	222	1	0.45
RN	ENCANTO	226	3	1.33
RN	EQUADOR	305	2	0.66
RN	ESPIRITO SANTO	122	10	8.20
RN	EXTREMOZ	873	19	2.18
RN	FELIPE GUERRA	339	8	2.36
RN	FERNANDO PEDROZA	118	0	0.00
RN	FLORANIA	349	2	0.57
RN	FRANCISCO DANTAS	138	2	1.45
RN	FRUTUOSO GOMES	235	1	0.43
RN	GALINHOS	48	0	0.00
RN	GOIANINHA	843	29	3.44
RN	GOVERNADOR DIX-SEPT ROSADO	577	3	0.52
RN	GROSSOS	359	12	3.34
RN	GUAMARE	331	5	1.51
RN	IELMO MARINHO	191	1	0.52
RN	IPANGUACU	461	13	2.82
RN	IPUEIRA	155	0	0.00
RN	ITAJA	270	6	2.22
RN	ITAU	227	6	2.64
RN	JACANA	355	12	3.38
RN	JANDAIRA	112	4	3.57
RN	JANDUIS	220	3	1.36
RN	JANUARIO CICCO	120	5	4.17
RN	JAPI	132	1	0.76
RN	JARDIM DE ANGICOS	35	1	2.86
RN	JARDIM DE PIRANHAS	399	3	0.75
RN	JARDIM DO SERIDO	482	7	1.45
RN	JOAO CAMARA	1190	48	4.03
RN	JOAO DIAS	66	1	1.52
RN	JOSE DA PENHA	220	1	0.45
RN	JUCURUTU	610	5	0.82
RN	JUNDIA	84	0	0.00
RN	LAGOA D ANTA	223	3	1.35
RN	LAGOA DE PEDRAS	132	1	0.76
RN	LAGOA DE VELHOS	101	0	0.00
RN	LAGOA NOVA	407	4	0.98
RN	LAGOA SALGADA	141	5	3.55
RN	LAJES	421	12	2.85
RN	LAJES PINTADAS	186	0	0.00
RN	LUCRECIA	196	3	1.53
RN	LUIS GOMES	368	10	2.72
RN	MACAIBA	2267	55	2.43
RN	MACAU	908	23	2.53
RN	MAJOR SALES	122	1	0.82
RN	MARCELINO VIEIRA	317	3	0.95
RN	MARTINS	224	3	1.34
RN	MAXARANGUAPE	172	4	2.33
RN	MESSIAS TARGINO	236	7	2.97
RN	MONTANHAS	188	7	3.72
RN	MONTE ALEGRE	451	17	3.77
RN	MONTE DAS GAMELEIRAS	49	2	4.08
RN	MOSSORO	15177	446	2.94
RN	NATA	1	0	0.00
RN	NATAL	39351	981	2.49
RN	NISIA FLORESTA	519	17	3.28
RN	NOVA CRUZ	1019	34	3.34
RN	OLHO-D AGUA DO BORGES	195	5	2.56
RN	OURO BRANCO	173	0	0.00
RN	PARANA	139	3	2.16
RN	PARAU	143	3	2.10
RN	PARAZINHO	134	6	4.48
RN	PARELHAS	982	4	0.41
RN	PARNAMIRIM	11094	272	2.45
RN	PASSA E FICA	294	13	4.42
RN	PASSAGEM	43	0	0.00
RN	PATU	440	16	3.64
RN	PAU DOS FERROS	1523	38	2.50
RN	PEDRA GRANDE	57	3	5.26
RN	PEDRA PRETA	42	0	0.00
RN	PEDRO AVELINO	106	0	0.00
RN	PEDRO VELHO	412	16	3.88
RN	PENDENCIAS	372	6	1.61
RN	PILOES	151	4	2.65
RN	POCO BRANCO	175	5	2.86
RN	PORTALEGRE	326	2	0.61
RN	PORTO DO MANGUE	161	7	4.35
RN	PRESIDENTE JUSCELINO	195	5	2.56
RN	PUREZA	101	6	5.94
RN	RAFAEL FERNANDES	141	5	3.55
RN	RAFAEL GODEIRO	163	1	0.61
RN	RIACHO DA CRUZ	145	0	0.00
RN	RIACHO DE SANTANA	131	0	0.00
RN	RIACHUELO	213	4	1.88
RN	RIO DO FOGO	143	6	4.20
RN	RODOLFO FERNANDES	199	1	0.50
RN	RUY BARBOSA	130	3	2.31
RN	SANTA CRUZ	1528	42	2.75
RN	SANTA MARIA	134	1	0.75
RN	SANTANA DO MATOS	320	1	0.31
RN	SANTANA DO SERIDO	139	4	2.88
RN	SANTO ANTONIO	763	20	2.62
RN	SAO BENTO DO NORTE	36	0	0.00
RN	SAO BENTO DO TRAIRI	126	2	1.59
RN	SAO FERNANDO	165	2	1.21
RN	SAO FRANCISCO DO OESTE	156	2	1.28
RN	SAO GONCALO DO AARANTE	1	0	0.00
RN	SAO GONCALO DO AMARANTE	2915	88	3.02
